Rosa María Rodríguez Magda
Salvador Pániker
Q9076261
Spencer Heath
Víctor Gómez Pin
Àngel Castiñeira i Fernández
Andrzej Przyłębski
Andrzej Wierciński
Bronisław Krystall
Czesław Stanisław Bartnik
Eugène Véron
Feliks Młynarski
Philonides of Laodicea
Franciszek Krupiński
Roman Suszko
Stefan Mieczysław Wilkanowicz
Tadeusz Guz
Ryoju Kikuchi
Tytus Trzecieski
Włodzimierz Julian Korab-Karpowicz
Zbigniew Mikołejko
Zosimus of Athens
Daniel Lins
Jenaro Abasolo
Gonçalo de Lagos
Hossein Elahi Ghomshei
Henrique Cláudio de Lima Vaz
Joaquim Clotet
Leandro Konder
Luiz Felipe Pondé
Hossein Bashiriyeh
Mei Ze
Sílvio Tibiriçá de Almeida
Visconde de Figanière
Viviane Mosé
Vladimir Safatle
Xavier Antich
Fathali M. Moghaddam
Robert Lawrence Kuhn
Fadrique Furio Ceriol
Q10773590
Aleš Havlíček
Luong Kim Dinh
Liu Zongzhou
Agustín Courtoisie
Seiji Takeda
Shin'ichi Nakazawa
Mohammad Fanaei Eshkevari
Ja'far Kashfi
Tang Yongtong
Yu Yue
Gongye Chang
Miguel Morey Farré
Fu Buqi
Juhana Cajanus
Jagannatha Dasa
Constantine the Sicilian
Thomas Baldwin
Miloš Đurić
Jesús Lizano
Joan Crexells
Paavo Pylkkänen
Zhang Yanghao
Fang Bao
Q11092269
Gen Kida
Audrius Beinorius
Gerard Vilar
Shams al-Din al-Khafri
Erwin Marquit
Roberto Castillo
Raghaveshwara Bharathi
Boris Ziherl
Bohumír Dlabač
Ramón Campos Pérez
Pedro Zulen
Masachi Osawa
Víctor Li-Carrillo Chía
Jaroslav Melnik
Q11280328
Roman Tokarczyk
Ismaël Diadié Haïdara
Hong Dal-son
Q11295808
Q11298878
Constantine Cavarnos
Q11309158
James Seth
James Main Dixon
Tomonaga Sanjūrō
Dhammapala
Fritz Karsch
Matěj Brikcí z Licka
Yujin Nagasawa
Q11346134
Q11347749
Lester Embree
Masaki Ichinose
Gōichi Miyake
Tadayoshi Mishima
Hiroto Saigusa
Toshihiko Miura
Kunio Miura
Yoshio Miura
Yoshinori Mitani
Tadashi Kōzuma
Osamu Ueno
Q11360415
Toratarō Shimomura
Hiroshi Shimoda
Hajimu Nakano
Gen Nakayama
Narifumi Nakaoka
Nakashima Rikizō
Tōru Nakajima
Yoshimichi Nakajima
Takahiro Nakajima
Yatsuhiro Nakagawa
Hideyasu Nakagawa
Sumio Nakagawa
Ryōshō Nakamura
Yumiko Nakamura
Noboru Nakamura
Yūjirō Nakamura
Mitsuo Nakata
Masashi Nakahata
Magoichi Kushida
Hiroshi Marui
Keizaburō Maruyama
Nobuharu Tanji
Yōichi Kubo
Hiroshi Kume
Tadao Hisashige
Osamu Kuno
Akira Kuno
Shōshichi Inoue
Tadashi Inoue
Tsutomu Ijima
Hitoshi Imamura
Megumi Imada
Akira Nakashōji
Masaki Nakamasa
Katsuhiko Itō
Susumu Itō
Kunitake Itō
Ataru Sasaki
Rinshō Sasaki
Tōru Sasaki
Tsuruji Sahoda
Toshio Satō
Nobue Satō
Yasukuni Satō
Keiji Satō
Masahide Satō
Kazuhiko Sano
Takeshi Sakon
Yukihiro Nobuhara
Shōzō Shida
Satoshi Kodama
Motoyoshi Irifuji
Kazuhiko Yamaki
Kimio Yatsuki
Yūji Yagi
Katsutoshi Uchiyama
Takashi Uchiyama
Tatsuru Uchida
Yasuhiko Tomida
Shōhachi Okinaga
Yasuo Deguchi
Takashi Ide
Sengaku Maeda
Akitoshi Kaku
Takao Katō
Hisatake Katō
Q11399517
Masato Katō
Shūichi Kaganoi
Risaku Mutai
Miyuki Kitajima
Sakiko Kitagawa
Yoshiteru Chida
Masaya Chiba
Tsugumasa Nangō
Tasuku Hara
Yoshishige Kozai
Tetsushi Furukawa
Tetsuaki Kotō
Hikaru Furuta
Masato Gōda
Q11413430
Yoshihiko Yoshimitsu
Natsuhiko Yoshida
Masaki Yoshida
Takako Shikaya
Q11420539
Jun'ichirō Kuniya
Kōichirō Kokubun
Torakazu Doi
Kenji Tsuchiya
Kyōson Tsuchida
Yoshinobu Sakade
Kenzō Sakamoto
Tokuo Sakata
Megumi Sakabe
Nobuo Horiike
Fumi Tsukahara
Akiko Tsukamoto
Kōmei Shiojiri
Ken Shiotani
Katsunori Sakaino
Q11430936
Akira Ōide
Yasuji Ōtsuka
Yasumasa Ōshima
Masanori Ōshima
Tōru Ōgata
Haruo Ōmura
Shōzō Ōmori
Yōichirō Ōhashi
Ryōgi Ōkouchi
Tadahiro Ōnuma
Shinsaku Ōtsu
Q11438835
Q11438909
Hidehito Ōtani
Aiko Ōgoshi
Masayuki Amano
Q11443715
Kōichi Okuya
Masahiro Oku
Fujihiko Kōmura
Akira Unami
Yoshiaki Utsunomiya
Kuniichi Uno
Yoshishige Abe
Sunao Yasuoka
Hisashi Muroi
Keiichi Miyamoto
Akira Miyauchi
Yūsuke Miyagishi
Tōru Miyakawa
Hisao Miyamoto
Yukiyoshi Ogura
Kizō Ogura
Shin'ichirō Kozuka
Chūmaru Koyama
Q11460014
Takehiko Kojima
Hitoshi Ogawa
Tadashi Ogawa
Setsurō Komatsu
Yoshihiko Komatsu
Isao Kobayashi
Yasuo Kobayashi
Toshiaki Kobayashi
Michio Kobayashi
Yoshiyuki Koizumi
Masahisa Oguma
Osamu Komaki
Tanehisa Otabe
Hiroshi Ono
Shūhei Kosaka
Kazuhiko Ozaki
Tokuryū Yamauchi
Shirō Yamauchi
Shō Yamaguchi
Eshō Yamaguchi
Okitomo Yamaguchi
Hiroyuki Yamaguchi
Q11467838
Masakazu Yamazaki
Hideya Yamakawa
Yorihiro Yamagata
Makoto Yamamoto
Kenzō Yamamoto
Mitsuo Yamamoto
Takashi Yamamoto
Haruyoshi Yamamoto
Seisaku Yamamoto
Munemutsu Yamada
Hiroaki Yamada
Hideyo Yamada
Shinji Yamatake
Naoshi Yamawaki
Eisuke Okazaki
Shōzō Okada
Takehiko Okada
Masao Okano
Sōichi Iwashita
Q11474190
Takeo Iwasaki
Minoru Iwasaki
Tetsuo Iwanami
Yasuo Iwata
Q11476834
Eihō Kawahara
Teiichi Kawai
Takashi Kawamoto
Shinsuke Kawazoe
Shigeru Kawada
Kumatarō Kawada
Hiroshi Kawano
Kisaku Kudō
Sachiko Sakonji
Saburō Ichii
Hirosuke Ichikura
Hiroshi Ichikawa
Yoshimori Hiraishi
Iwao Hirose
Yōichi Hirokawa
Wataru Hiromatsu
Q11486370
Hiroyuki Gotō
Michio Mikoshiba
Sai Taku
Kazuo Shimizu
Shichirō Totsuka
Kazuhisa Todayama
Takefumi Tokoro
Shō Saitō
Ninzui Saitō
Yoshimichi Saitō
Tetsuo Shinkawa
Takahiko Nitta
Teruhisa Se
Yoshinobu Kusakabe
Masaaki Hattori
Eijirō Hattori
Yoshinobu Kiso
Motomori Kimura
Takatarō Kimura
Takehiro Sueki
Shūrō Honda
Q11522210
Hiroko Sugita
Satoshi Sugita
Katsuzo Murakami
Masuko Murakami
Takao Murakami
Norio Murai
Noriaki Murayama
Shin'ichi Muraoka
Tamotsu Murata
Ryūei Tsueshita
Toyoshige Matsuzuka
Shuntarō Matsuyama
Kazuto Matsumura
Kengo Matsumura
Sumio Matsunaga
Shinzaburō Matsunami
Shōichi Matsuba
Yūjin Itabashi
Keiichi Kashiwabara
Tami Yanagisawa
Kenjūrō Yanagida
Masayoshi Shibata
Tōru Shibata
Q11536639
Q11537523
Tsutomu Kuwaki
Genyoku Kuwaki
Kōzō Kuwano
Narihiro Sakurai
Keizaburō Masuda
Katsumi Umemoto
Akihide Kakehashi
Ichirō Mori
Shinzō Mori
Mitsuo Moriguchi
Akira Mori
Kōichi Mori
Osamu Morimura
Q11539994
Q11540208
Shin'ichi Mori
Seiji Ueda
Tatsuya Sakakibara
Yutaka Tsukinoki
Kinshirō Kashiyama
Mineo Hashimoto
Tatsuya Higaki
Tatehito Takechi
Masako Keta
Muneaki Mizuchi
Kazuhisa Mizuno
Hitoshi Nagai
Shigeo Nagai
Hiroshi Nagata
Yoshio Nagano
Takao Egawa
Kenzō Ikegami
Shigenobu Ikejima
Akiko Ikeda
Mie Ikeda
Nobushige Sawada
Kawai Eijirō
Hideo Kawamoto
Q11553919
Jirō Kawamura
Yoichi Kōno
Tetsuya Kōno
Harunori Izumi
Shūzaburō Izumiya
Ichirō Hatano
Yasutarō Danno
Tetsurō Shimizu
Takichi Shimizu
Masanori Shimizu
Maki Shimizu
Reiko Shimizu
Makoto Shimizu
Mahito Kiyoshi
Jirō Watanabe
Q11562682
Yutaka Yuda
Katsumi Takizawa
Shizuo Takiura
Hisayuki Omodaka
Nao Sawada
Masaki Sawano
Osamu Hamai
Sumihiko Kumano
Noriyuki Makino
Shigeru Tamai
Keizō Ikimatsu
Kyūbun Tanaka
Gen Tanaka
Q11575726
Michitarō Tanaka
Kanji Taguchi
Sadao Tajima
Ichirō Tamura
Tetsuji Yura
Naoshi Hatanaka
Tōru Sagara
Shin'ichi Mashita
Q11583944
Yoshimori Yazaki
Nobuo Ishii
Q11585478
Fumiyasu Ishikawa
Yutaka Ishigami
Yūichi Sunakawa
Ryūko Jinna
Shigeru Kanzaki
Masahiko Kamikawa
Keiichirō Kamino
Kazuteru Fukui
Masao Fukuyoshi
Atsushi Fukui
Tomomi Fukushima
Mitsuji Fukunaga
Bernard Ryosuke Inagaki
Harutoshi Inada
Toshio Takeuchi
Seiichi Takeuchi
Yoshitomo Takeuchi
Q11598962
Atsushi Takeda
Yasuhiko Kakehi
Motoaki Shinohara
Shigeru Yonezawa
Yūji Yonemori
Tsuyoshi Awaya
Q11605055
Noburu Nōtomi
Kazuyuki Hosomi
Tsuneo Hosoya
Masashi Hosoya
Shin'ichi Funayama
Chikara Rachi
Shingo Shibata
Eiko Hanaoka
Kōhei Hanazaki
Keisuke Hanada
Shifū Yoshimura
Yoshiki Wakamori
Ittoku Tomano
Yoshio Kayano
Xun Yue
Masao Kusanagi
Yōichi Arai
Ikuo Arakawa
Sueharu Kan
Tateki Sugeno
Kazuhiro Kikutani
"Hagino, Koki"
Toshihito Kayano
Nobuo Kurata
Tan Sonoda
Q11622701
Yoshimi Fujikawa
Chitō Fujimoto
Shinji Fujimoto
Takashi Fujimoto
Norio Fujisawa
Kenji Fujita
Masakatsu Fujita
Watari Fujino
Kanji Nishio
Yūji Nishiyama
Tomio Nishikawa
Tadashi Nishihira
Q11628446
Kiyokazu Nishimura
Takeo Saijō
Taichirō Nishida
Ken Nishi
Q11629410
Susumu Nishibe
Sekisuke Mita
Fumiyuki Tsunoda
Q11631224
Ryūnosuke Taniguchi
Atsushi Tanigawa
Osamu Zaitsu
Shigeto Nuki
Hiroyuki Akama
Kazuhiro Adachi
Kōichi Tsujimura
Yōitsu Kondō
Keiji Hayami
Osamu Tekina
Tsugiko Sakai
Osamu Sakai
Keiichi Noe
Morihide Nozaki
Kazuyuki Nomoto
Matao Noda
Shigeki Noya
Q11646353
Q11646413
Haruo Kaneko
Takezō Kaneko
Q11647229
Shin'ichi Suzuki
Teruo Suzuki
Hisako Nagakura
Nobuhisa Nagasawa
Hiroshi Hasegawa
Kōhei Hasegawa
Shōtō Hase
Kakichi Kadowaki
Shunsuke Kadowaki
Takuji Kadowaki
Tsugio Sekiguchi
Seizō Sekine
Minoru Seki
Yoshio Abe
Q11657866
Tsutomu Suyama
Kazuhide Suhara
Akira Suda
Norihide Sutō
Munetaka Iijima
Takashi Iida
Q11667155
Masaaki Kōsaka
Mamoru Takayama
Iwao Kōyama
Ichigu Takamine
Sumio Takakuwa
Tetsuya Takahashi
Teiji Takahashi
Satomi Takahashi
Atsushi Takata
Makoto Ajisaka
Satoshi Ukai
Q11676281
Hiroyuki Asō
Takeshi Asō
Hiroshi Kurosaki
Masao Kurosaki
Wataru Kuroda
Hubert Harrison
Akalanka
Joaquín de Abreu y Orta
Nimio de Anquín
Pep Subirós
Ramon Martí d'Eixalà
Sandino Nuñez
Ángel Amor Ruibal
Huw Price
Izrailʹ Iosifovič Agol
Jacek Woroniecki
Jan Hartman
Jan Majorkiewicz
Janusz Wojcieszak
John A. Leslie
Józef Dajczgewand
Karl Camillo Schneider
Q11742846
Dragoš Kalajić
Leon Cyboran
Mieczysław Michalik
Nicholas White
Nicostratus of Athens
Andreas Thuronius
Antípater of Tirus
Charles B. Martin
Q11855279
D. C. Williams
Eulalius
Germund Fredrik Aminoff
Jani Hakkarainen
Johan Henrik Avellan
Jussi Haukioja
Martti Olavi Siirala
Olli-Pekka Moisio
Tarja Kallio-Tamminen
Urpo Harva
William A. Earle
Yrjö Reenpää
Abdelmumin Aya
Alceus
Ammònios
Andrés Díaz
Antiphon
Antoni Sala
Q11906013
Antidamas
Antímeros
Publius Anteius Antiochus
Apol·loni Memfita
Apollonius of Syria
Apsines the Younger
Arignotus
Aristoxenus of Cyrene
Aspasi de Biblos
Atenàgores de Cumes
Bartomeu Marí i Ribas
Bartomeu Torres Gost
Basilides d'Escitòpolis
Beat Guillem de Tolosa
Bemarc
Bernat Guerau de Requesens
Bernat Hug de Rocabertí
Beronicià
Bàtil
Chalcidus
Callippus of Corinth
Carles de Montegranelli
Q11913208
Catalina Maura i Pou
Q11914852
Q11914854
Q11914855
Q11915452
Cristòfol Cladera Company
Critoboulus
Critó d'Eges
Ctesíbios
Damip
Damòfil
Demarat
Demetri
Demetri Quitres
Demetri d'Alexandria
Demetrius of Sounion
Demetri de Bitínia
Demophanes
Demòfil
Demotimus
Dicearc de Tàrent
Diego Mas i Mas
Deinomachus
Diocles de Síbaris
Diophantus of Syracuse
Q11917236
Dionís d'Antioquia
Dionís d'Alexandria
Dionís de Milet
Dios
Diotògenes
Diògenes d'Esmirna
Diògenes d'Abila
Diògenes de Ptolemais
Diògenes de Sició
Al-Dscha'd ibn Dirham
Dromó
Dífil (filòsof megàric)
Q11917922
Eli Serapió
Elicaó
Epifam
Epifani de Petra
Eubius
Eufrasi
Euphranor of Seleucia
Eugeni Casanova i Solanes
Eumelus
Eumàrides
Eurimedó de Tàrent
Eusebi Colomer i Pous
Eutidem de Quios
Eutiquià
Euxiteu
Evodià
Q11921552
Favorí d'Arle
Fernando Yáñez de Figueroa
Ferran Requejo i Coll
Ferran Sáez Mateu
Filòstrat l'Egipci
Francesc Condeminas Mascaró
Francesc Gomà i Musté
Fèlix Martí i Ambel
Gaius
Gai Blosi
Q11923783
Gerland de Caltagirone
Q11924599
Guillem de Peñacorada
Gustau Muñoz i Veiga
Harpocration of Argos
Helicó de Cízic
Heracleòdor
Hermòdor
Hermòfil
Hermodorus
Hermòtim
Heràclit
Heràclit de Tir
Hestiaeus of Pontus
Hestiaeus of Tarentum
Hilari de Bitínia
Hiparc de Tebes
Hipòstrat
Hierocles of Hyllarima
Hostili
Hug de Follalquer
Hèrmies (escriptor)
Iseu d'Assíria
Jaume Lorés i Caballería
Ji Hu
Joan Baptista Manyà Alcoverro
Giovanni dei Bonacolsi
Joan Claret i Corominas
Joan Desgarrigues
Joan Garcia del Muro
John Hennon
Joan Leita i Graell
Joan Pagès
Joan d'Organyà
Joan de Fluvià
Joan de Safont i de Ferrer
Joan de Vilagut
Jordi Peripatètic
Josep Antoni Linati i Bosch
Josep Fageda
Josep Maria Capdevila i Balanzó
Josep Maria Coll i Alemany
Josep Maria Marquès i Sabater
Josep Massot
Josep Ponç i Maçana
Juan Dolz del Castellar
Juli Poliè
Q11929446
Junc
Leonidas
Licimni de Sicília
Lysiades
Q11932232
Lleó de Metapont
Llong
Luci Crassici
Lucius Papirius Paetus
Luci d'Etrúria
Làcritos
Lísies
Lysias of Tarsus
Madrona Clarina i Colomer
Magdalena Rialp
Maior
María de los Llanos Lozano Guevara
Q11936017
Menelau d'Anea
Metròfanes
Miquel Ferrer Flórez
Miquel de Torrelles i Sentmenat
Miró de Tagamanent
Mnesístrat
Màxim de l'Epir
Neus Campillo i Iborra
Nicolau Sofista
Nicolau de Mires
Nicolau de Pacs
Olimpiòdor
Q11939451
Q11939456
Paniasis d'Halicarnàs
Panàret
Parmenisc de Metapontum
Pedro Fernández Pecha
Pere Estasen i Cortada
Pere Garriga i Marill
Pere de Chavanon
Ptolemy of Alexandria
Publius Octavius
Pàmfil de Sicília
Pàmfil de Samos
Radegunda de Treviño
Ramon d'Olmera i d'Alemany
Sabí
Sanç d'Aragó
Sebastià Trias Mercant
Simon sophist
Teages
Teatet de Lòcrida
Teodor Abbas
Teòtim
Teó
Tiberi
Timeu de Paros
Timeu de Crotona
Timeu de Cízic
Timotheus of Sinope
Trasímac
Ulpià d'Emesa
Valeri Pol·lió
Àrria
Alfred Fidjestøl
Andreas Føllesdal
Anton Myhra
Bernt Vestre
Cathrine Egeland
Eilert Sundt
Geir Hestmark
Haftor Viestad
Hanne Andrea Kraugerud
Håvard Løkke
Ingjald Nissen
Jakob Meløe
Johan Daniel Landmark
Johan Klüwer
John Mourly Vold
Julius Tomin
Jørgen Sandemose
Lene Auestad
Magne Dybvig
Markus Lindholm
Richard Eriksen
Roe Fremstedal
Thomas Krogh
Tore Frost
Truls Lie
Waldemar Theodor Dons
Øyvind Eikrem
Øyvind Olsholt
Helena Haškovcová
Janez Janžekovič
Josef Fulka
Josef Zezulka
Michael Hauser
Q12037957
Q12042546
Radim Palouš
Henry Longueville Mansel
Hess de Calve
Q12099235
Q12101645
Q12106957
Q12117721
Mikhail Minakov
Oleg Khoma
Q12172321
An-Nadhar bin Syamil
Abdul Bari Nadvi
Q12227337
Nazif ibn Yumn
Aníbal Sánchez Reulet
Castor Narvarte
Fawzia Assaad
Fernando Montero Moliner
Iñaki Soto
"John Herman Randall, Jr."
Q12260797
José María Rubert Candau
Juan Bautista Bengoetxea
Manuel Garrido Jiménez
Markos Zapiain
Pedro Hurtado de Mendoza
Rafael Virasoro
Víctor Sánchez Zabala
Q12271404
Q12271849
Q12272435
Q12272440
Boyan Petkanchin
Q12278251
Dioscorides
Evdokia Peteva-Filova
Ernesto Dalgas
Q12280659
Q12281155
Q12281192
Q12282998
Q12283078
Q12284204
Q12284872
Lucius Aemilius Juncus
Q12287661
Q12288671
Q12288714
Plamen Makariev
Q12292851
Q12294562
Stefan Popov
Q12296553
Q12298483
Q12298847
Q12299800
Caroline Schaffalitzky de Muckadell
Justus Hartnack
Jørgen K. Bukdahl
Lars-Henrik Schmidt
Merry Elisabeth Scheel
Niels Erik Wille
Pia Lauritzen
Ernest Naville
Gyula Pikler
Imre Madzsar
Julius Balbin
Ottó Bálintfi
Zoltán Farkas
Q12358810
Gottlob Benjamin Jäsche
Q12364505
Isaak Revzin
Q12364826
John Deely
Marcel Danesi
Q12369691
Michael S. Pritchard
Tiiu Hallap
Q12377563
Q12378386
Q12379617
Indalecio Armesto
Luis Legaz Lacambra
Q12398704
Q12407288
Howard Kreisel
Josef Schächter
Radhakamal Mukerjee
Gadis Arivia
Kwak Jun-hyeok
Min Won-sik
Branko Despot
Davor Rodin
Ivan Focht
Nenad Miščević
Neven Sesardić
Predrag Finci
Vasa Stajić
Alexandru Surdu
Christian Tămaș
Evanghelos Moutsopoulos
George Uscătescu
Ioan Zalomit
Ștefan Zeletin
Q12750893
Emanuilo Janković
Q12758348
Slobodan Škerović
Q12759515
Anna Remišová
Q12765183
Henry Duméry
Q12768283
Mihály Greguss
Q12771702
Rudolf Berlinger
Q12777374
Q12778516
Vladimír Cirbes
Q12778634
Vladimír Leško
Walter Taylor Marvin
Ana Trebežnik
Andrej Cergol
Andrej Kavčič
Andrej Ule
Anton Erberg
Avguštin Lah
Bernhard Ferdinand Erberg
Boris Majer
Branko Cestnik
Branko Rudolf
Franc Dovnik
Franc Kosar
Franc Ksaver Lukman
Franc Tomaž Pogačnik
Frane Jerman
Franjo Čibej
Gregor Schoettl
Ivan Bernik
Ivan Rojnik
Ivan Trinko
Ivan Štuhec
Janez Anton Dolničar
Janez Juhant
Janko Pajk
Janko Sebastijan Stušek
Joseph Mihelič
Josip Turk
Jože Krašovec
Jožef Mirt
Jožef Mislej
Q12792976
Jožef de Giorgio
Jožef Čuček
Krištof Kandut
Lenart Škof
Leo Šešerko
Leon Žlebnik
Maja Milčinski
Maksimilijan Jezernik
Maksimilijan Vraber
Marina Rugelj
Marjan Čufer
Marko Uršič
Martin Matek
Matija Pak
Matija Šinko
Metka Cotič
Mislav Ježić
Pavle Zgaga
Rafko Vodeb
Robert Barbo Waxenstein
Robert Petkovšek
Sigismund Liechtenberg
Stojan Pelko
Tomaž Erzar
Vinko Močnik
Vinko Rode
Vladimir Kos
Vladimir Seliškar
Vojan Rus
Štefan Smej
Nancy Hartsock
Levente Salat-Zakariás
Abu Mansur Maturidi
Q12848361
Q12878370
Ionicus of Lydia
Charles Dunan
Nikos Nissiotis
Nikolaos Loudovikos
Nessas of Chios
Q12956085
M.A.M. Mansoor
Siva Prakasar
Vidya Prakasananda Giri Swamy
Ibrahim Gashi
Q13050819
Q13050935
Q13052258
Q13052749
Q13052868
Khoren Sargsian
Q13053701
Q13054685
Q13054948
Giorgi Margvelashvili
Siddharudha Swami
John Fitzgerald
Euthydemus
Alan Baker
Sasaki Ken'ichi
Minami Hajime
Q13409222
Jaume Casals
Juliana Sokolová
Aleksa Buha
Igor Hanzel
Q13419657
Josef Tvrdý
Q13421288
Q13421472
Liu Zhi
Q13425939
Marcel Strýko
Erwin Pracht
Q13449551
Imre Rudolf Pauer
Cornelis Verhoeven
Helen Nissenbaum
Marc Stears
Miranda Fricker
Wilhelmus Luijpen
Zhan Ruoshui
Mesila Doda
Marilyn Frye
Sunanda Gandhi
Joan Bondurant
Jim Holt
Michail Papageorgiou
Guðmundur Finnbogason
John Gay
M. Nasroen
Miran Božovič
Hans Gerding
Marina Gržinić
František Čupr
Lee Kyu-wan
Ronald Commers
Sigríður Þorgeirsdóttir
Vishnu Vaman Bapat
Allen W. Wood
Dada J. P. Vaswani
Yoram Stein
Milan Komar
Giuseppe Di Giacomo
Georg Hoffmann
Marilyn Friedman
René van Woudenberg
Harald Ofstad
Marie-Alexandre Massol
Michael Otsuka
Ian Rumfitt
Illtyd Trethowan
James Griffin
Frank McEachran
Matteo Motterlini
Georgia Warnke
Matthew Piers Watt Boulton
James Keill
Alan Millar
Paul Foulquié
Gerhard Frey
Claire Colebrook
Robert Falconer
Yang Changji
Alexander Pruss
T. A. Goudge
Michael Tooley
David H. M. Brooks
David Batstone
Johan Degenaar
Mine Hideki
Bernard Reyndorp
Kiarina Kordela
Hosokawa Ryōichi
Thomas Mormann
Notonagoro
Tokunō Bun
Alexander N. Chumakov
Bankowski Lev
Georg Brutyan
Elena Nikolayevna Viktoruk
Q15065013
Q15065659
Q15065811
Vladimir Ivanovski
Jamie Whyte
Q15071352
Karl Lugebil
Viktoria Suchantseva
Antiphon
Gilbert Mury
Pierre-Benjamin Lafaye
Joseph Combès
Q15081102
Mineshima Hideo
Shinohara Masatake
James Garvey
Q15118093
Olexander Chyrkov
Icilio Vanni
Maheśvarānanda
Takashina Junji
Maël Renouard
Józef Emanuel Jankowski
Ludovico Boccadiferro
Nakamura Hideyoshi
Q15210247
Giulio Raio
Giuliano Di Bernardo
György Raicsáni
Max Bernhard Weinstein
Kosaka Kunitsugu
Bernhard Pünjer
Hayakawa Jirō
Santiago Lopez Petit
Marcel Drouin
Yves Floucat
François de Lanion
Paul-Antoine Miquel
Maria Teresa Ricci
Andrea Caffi
Pedro Pablo Caro
Wolfgang Spohn
Andreas Planer
Guido Löhrer
Morris Lazerowitz
Amie Thomasson
Andrea Nightingale
Suzy Kassem
Edward Feser
Sander Griffioen
Sytse Strijbos
Paul Cilliers
Lorella Cedroni
Charlotte Witt
Ted Benton
Shabbir Akhtar
William Vorilong
Norman P. Barry
Margarete Eberhardt
Emil Arnoldt
Dieter Fuder
Günter Wohlfart
Michael John Woods
Louis-Jean Lévesque de Pouilly
Urs Thurnherr
Srećko Horvat
Alessandro Ferrara
Leo Hemetsberger
Hans Peter Balmer
Wilfried Hinsch
Manfred Baum
Keimpe Algra
Iso Kern
Michael Hissmann
Jac Essen
Onasimus
César Rendueles
Walter Berns
Joel J. Kupperman
Daniel Stahl
Heinz Liebscher
Wolf-Dieter Enkelmann
Nicolaus Theodorici de Amsterdam
Jens Heise
Paul Tongeren
Francesc Torralba Roselló
Samuel Scheffler
Alexander Herzberg
Thomas Schramme
Philip Alperson
Guido Rappe
Walter Jaeschke
Karl Dürr
Martin Hochhuth
Wilhelm Halbfass
Georg Gutke
Michael R. Ayers
Lothar Kühne
Maria Bettetini
Johann Heinrich Pabst
Ned Kock
Anselm Ruest
Berthold Kern
Thomas Marxhausen
Paul Moser
Mark Sacks
Robert Theis
Markus Wild
Konrad Cramer
Rainer A. Bast
Ronald de Sousa
Karl Steffensen
Matthias Flacius the Younger
Peter Sasse
Martin Brasch
Pierre Cassou-Noguès
Louis Narens
Friedrich Wallner
Aemilian Rosengart
Jayanta Bhatta
Winfried Weier
Nick Trakakis
Frank Ebersole
Jacob Needleman
Keith DeRose
Hasan Özbekhan
Joseph Hilbe
William L. Reese
Ágúst H. Bjarnason
Michael Devitt
Bhalchandra Pandharinath Bahirat
Peter Carruthers
T. K. Seung
Harry Prosch
Heinz Cassirer
Michael Ferejohn
William J. Winslade
James Hall
Janet Coleman
Jonathan Rée
Robert Feys
Ülo Kaevats
Mark Lance
Robert Arrington
Arthur Hyman
Theodore Schick
Harry Brighouse
Jean Curthoys
Hazel Barnes
Jeremy J. Shapiro
Hernán Neira
Franklin Merrell-Wolff
James Edwin Creighton
Neil Gillman
Alexander Meiklejohn
Martí Gasull i Roig
Rune Fritz Nicolaisen
Georg Liebler
Wilhelm Perpeet
Jordi Porta i Ribalta
Nicolas Tertulian
Jeremy Avigad
Prabhākara
Euphorbus
Millia di Crotone
Alessandro Groppali
Eugenio Di Carlo
Ercole Tasso
François Mentré
Ganapati Muni
Gregor Isenbort
Bernhard Rosenmoeller
Giovanni Marabelli
Marcel Paquet
Nancy Sherman
Pauli Pylkkö
Josep Maria Esquirol
Radomir Đorđević
Giuseppe Tarozzi
Guido Villa
Guido Della Valle
François-Xavier Bellamy
Angelo Crespi
Alain Deneault
Bertrand Kiefer
Dagfinn Dybvig
Ingemund Gullvåg
Øyvind Kvalnes
August Friedrich Bök
Carl Seidel
Caspar Bucher
"Colin Strang, 2nd Baron Strang"
Khosrow Bagheri
Ernst Oldemeyer
Friedrich Glauner
Georg Lohmann
Jacques Duron
Johann Baptist Weiganmeir
John MacFarlane
Q15830075
Dora Elvira García González
Lothar Kreiser
Manfred Schröter
Federico Delfino
Rudolf Haller
Ann Buchholtz
Nicolò d'Alfonso
Stefan Gandler
Stephan Grätzel
Émile-Honoré Cazelles
András Gedő
Ad Vlot
Bleri Lleshi
Lieven De Cauter
René ten Bos
Deborah Bowman
Andreas Cesana
Troilus
Marion Heinz
Daniel Sulmasy
Andrew Campbell Armstrong
Jonah Frankel
Julie Favre
Edmond Colsenet
René Tavernier
Jean Carteret
Philippe Abjean
Adrien Barrot
Alexandre Neckham
Antonia Birnbaum
Jean-Michel Besnier
Auguste Théodore Hilaire Barchou de Penhoën
Grégoire Chamayou
Flavius Boethus
Woodbridge Riley
George Anastaplo
Páll S. Árdal
Aleksander Czechowski
Michel Boyancé
Simone Pétrement
Qaem Amrohvi
Meraj Muhammad Khan
Rasul Baksh Rais
M.M. Sharif
José Vicente Mestre Chust
Ulrich Krohs
Q15985013
Menzan Zuihō
Rae Helen Langton
Margaret MacDonald
John Sanderson
John Seton
Niraj Jain
"Nelson Thomas Potter, Jr."
Hendrik G. Stoker
John Callender
Eric Scerri
Deirdre Wilson
Daniel Berlyne
Christine Overall
Julia Gulliver
Lúcio Alberto Pinheiro dos Santos
